Dataset,StratificationType,Fold_Seed,Fold,Model,Init_Seed,Epoch,Test_Accuracy
chameleon,ClassBasedStratification,7,1,GCN,106,1000,0.3267543859649123
chameleon,ClassBasedStratification,7,1,GCN,107,1000,0.3245614035087719
chameleon,ClassBasedStratification,7,1,GCN,108,1000,0.3048245614035088
chameleon,ClassBasedStratification,7,1,GCN,109,1000,0.3399122807017544
chameleon,ClassBasedStratification,7,1,GAT,100,1000,0.4210526315789473
chameleon,ClassBasedStratification,7,1,GAT,101,1000,0.5043859649122807
chameleon,ClassBasedStratification,7,1,GAT,102,1000,0.462719298245614
chameleon,ClassBasedStratification,7,1,GAT,103,1000,0.4671052631578947
chameleon,ClassBasedStratification,7,1,GAT,104,1000,0.4671052631578947
chameleon,ClassBasedStratification,7,1,GAT,105,1000,0.4956140350877193
chameleon,ClassBasedStratification,7,1,GAT,106,1000,0.4846491228070175
chameleon,ClassBasedStratification,7,1,GAT,107,1000,0.4429824561403508
chameleon,ClassBasedStratification,7,1,GAT,108,1000,0.4758771929824561
chameleon,ClassBasedStratification,7,1,GAT,109,1000,0.4780701754385965
chameleon,ClassBasedStratification,7,1,SAGE,100,1000,0.5241228070175439
chameleon,ClassBasedStratification,7,1,SAGE,101,1000,0.4978070175438596
chameleon,ClassBasedStratification,7,1,SAGE,102,1000,0.5131578947368421
chameleon,ClassBasedStratification,7,1,SAGE,103,1000,0.5021929824561403
chameleon,ClassBasedStratification,7,1,SAGE,104,1000,0.5241228070175439
chameleon,ClassBasedStratification,7,1,SAGE,105,1000,0.5043859649122807
chameleon,ClassBasedStratification,7,1,SAGE,107,1000,0.506578947368421
chameleon,ClassBasedStratification,7,1,SAGE,106,1000,0.4780701754385965
chameleon,ClassBasedStratification,7,1,SAGE,108,1000,0.5197368421052632
chameleon,ClassBasedStratification,7,1,SAGE,109,1000,0.5175438596491229
chameleon,ClassBasedStratification,7,1,MixHop,100,1000,0.4868421052631579
chameleon,ClassBasedStratification,7,1,MixHop,101,1000,0.4956140350877193
chameleon,ClassBasedStratification,7,1,MixHop,102,1000,0.5021929824561403
chameleon,ClassBasedStratification,7,1,MixHop,103,1000,0.5109649122807017
chameleon,ClassBasedStratification,7,1,MixHop,104,1000,0.5109649122807017
chameleon,ClassBasedStratification,7,1,MixHop,105,1000,0.5548245614035088
chameleon,ClassBasedStratification,7,2,MLP,100,1000,0.5263157894736842
chameleon,ClassBasedStratification,7,2,MLP,101,1000,0.5241228070175439
chameleon,ClassBasedStratification,7,2,MLP,102,1000,0.5350877192982456
chameleon,ClassBasedStratification,7,2,MLP,103,1000,0.5328947368421053
chameleon,ClassBasedStratification,7,2,MLP,104,1000,0.506578947368421
chameleon,ClassBasedStratification,7,2,MLP,105,1000,0.5285087719298246
chameleon,ClassBasedStratification,7,2,MLP,106,1000,0.5285087719298246
chameleon,ClassBasedStratification,7,2,MLP,107,1000,0.5482456140350878
chameleon,ClassBasedStratification,7,2,MLP,108,1000,0.5263157894736842
chameleon,ClassBasedStratification,7,2,MLP,109,1000,0.5153508771929824
chameleon,ClassBasedStratification,7,2,GCN,100,1000,0.3311403508771929
chameleon,ClassBasedStratification,7,2,GCN,101,1000,0.3179824561403508
chameleon,ClassBasedStratification,7,2,GCN,102,1000,0.3464912280701754
chameleon,ClassBasedStratification,7,2,GCN,103,1000,0.3399122807017544
chameleon,ClassBasedStratification,7,2,GCN,104,1000,0.3179824561403508
chameleon,ClassBasedStratification,7,2,GCN,105,1000,0.3530701754385965
chameleon,ClassBasedStratification,7,2,GCN,106,1000,0.3442982456140351
chameleon,ClassBasedStratification,7,2,GCN,107,1000,0.3223684210526316
chameleon,ClassBasedStratification,7,2,GCN,108,1000,0.3421052631578947
chameleon,ClassBasedStratification,7,2,GCN,109,1000,0.337719298245614
chameleon,ClassBasedStratification,7,2,GAT,100,1000,0.5
chameleon,ClassBasedStratification,7,2,GAT,101,1000,0.4802631578947368
chameleon,ClassBasedStratification,7,2,GAT,102,1000,0.4956140350877193
chameleon,ClassBasedStratification,7,2,GAT,103,1000,0.5131578947368421
chameleon,ClassBasedStratification,7,2,GAT,104,1000,0.5153508771929824
chameleon,ClassBasedStratification,7,2,GAT,105,1000,0.5021929824561403
chameleon,ClassBasedStratification,7,1,MixHop,106,1000,0.5109649122807017
chameleon,ClassBasedStratification,7,1,MixHop,107,1000,0.4802631578947368
chameleon,ClassBasedStratification,7,2,GAT,106,1000,0.4824561403508772
chameleon,ClassBasedStratification,7,2,GAT,107,1000,0.5109649122807017
chameleon,ClassBasedStratification,7,2,GAT,108,1000,0.4978070175438596
chameleon,ClassBasedStratification,7,2,GAT,109,1000,0.4934210526315789
chameleon,ClassBasedStratification,7,1,MixHop,108,1000,0.5109649122807017
chameleon,ClassBasedStratification,7,1,MixHop,109,1000,0.5109649122807017
chameleon,ClassBasedStratification,7,2,SAGE,100,1000,0.5921052631578947
chameleon,ClassBasedStratification,7,2,SAGE,101,1000,0.5635964912280702
chameleon,ClassBasedStratification,7,2,SAGE,102,1000,0.5964912280701754
chameleon,ClassBasedStratification,7,2,SAGE,103,1000,0.5964912280701754
chameleon,ClassBasedStratification,7,2,SAGE,104,1000,0.581140350877193
chameleon,ClassBasedStratification,7,2,SAGE,105,1000,0.5942982456140351
chameleon,ClassBasedStratification,7,2,SAGE,106,1000,0.5833333333333334
chameleon,ClassBasedStratification,7,2,SAGE,107,1000,0.6140350877192983
chameleon,ClassBasedStratification,7,2,SAGE,108,1000,0.5657894736842105
chameleon,ClassBasedStratification,7,2,SAGE,109,1000,0.6228070175438597
chameleon,ClassBasedStratification,7,2,MixHop,100,1000,0.5701754385964912
chameleon,ClassBasedStratification,7,2,MixHop,101,1000,0.5635964912280702
chameleon,ClassBasedStratification,7,2,MixHop,102,1000,0.5679824561403509
chameleon,ClassBasedStratification,7,2,MixHop,103,1000,0.5833333333333334
chameleon,ClassBasedStratification,7,2,MixHop,105,1000,0.581140350877193
chameleon,ClassBasedStratification,7,2,MixHop,104,1000,0.5657894736842105
chameleon,ClassBasedStratification,7,3,MLP,100,1000,0.4989010989010989
chameleon,ClassBasedStratification,7,3,MLP,101,1000,0.4747252747252747
chameleon,ClassBasedStratification,7,3,MLP,102,1000,0.4835164835164835
chameleon,ClassBasedStratification,7,3,MLP,103,1000,0.5076923076923077
chameleon,ClassBasedStratification,7,3,MLP,105,1000,0.4659340659340659
chameleon,ClassBasedStratification,7,3,MLP,104,1000,0.4835164835164835
chameleon,ClassBasedStratification,7,3,MLP,106,1000,0.4835164835164835
chameleon,ClassBasedStratification,7,3,MLP,107,1000,0.4901098901098901
chameleon,ClassBasedStratification,7,3,MLP,108,1000,0.5010989010989011
chameleon,ClassBasedStratification,7,3,MLP,109,1000,0.4923076923076923
chameleon,ClassBasedStratification,7,3,GCN,100,1000,0.3296703296703296
chameleon,ClassBasedStratification,7,3,GCN,101,1000,0.3252747252747253
chameleon,ClassBasedStratification,7,3,GCN,102,1000,0.3384615384615385
chameleon,ClassBasedStratification,7,3,GCN,103,1000,0.3252747252747253
chameleon,ClassBasedStratification,7,3,GCN,104,1000,0.3230769230769231
chameleon,ClassBasedStratification,7,3,GCN,105,1000,0.3252747252747253
chameleon,ClassBasedStratification,7,3,GCN,106,1000,0.3274725274725275
chameleon,ClassBasedStratification,7,3,GCN,107,1000,0.3384615384615385
chameleon,ClassBasedStratification,7,3,GCN,108,1000,0.3098901098901099
chameleon,ClassBasedStratification,7,3,GCN,109,1000,0.3098901098901099
chameleon,ClassBasedStratification,7,3,GAT,100,1000,0.4615384615384615
chameleon,ClassBasedStratification,7,3,GAT,101,1000,0.4769230769230769
chameleon,ClassBasedStratification,7,3,GAT,102,1000,0.4549450549450549
chameleon,ClassBasedStratification,7,3,GAT,103,1000,0.4703296703296703
chameleon,ClassBasedStratification,7,3,GAT,104,1000,0.4901098901098901
chameleon,ClassBasedStratification,7,3,GAT,105,1000,0.4703296703296703
chameleon,ClassBasedStratification,7,3,GAT,106,1000,0.4615384615384615
chameleon,ClassBasedStratification,7,3,GAT,107,1000,0.4659340659340659
chameleon,ClassBasedStratification,7,2,MixHop,106,1000,0.5657894736842105
chameleon,ClassBasedStratification,7,2,MixHop,107,1000,0.5701754385964912
chameleon,ClassBasedStratification,7,3,GAT,108,1000,0.4637362637362637
chameleon,ClassBasedStratification,7,3,GAT,109,1000,0.4637362637362637
chameleon,ClassBasedStratification,7,2,MixHop,108,1000,0.5745614035087719
chameleon,ClassBasedStratification,7,2,MixHop,109,1000,0.5679824561403509
chameleon,ClassBasedStratification,7,3,SAGE,100,1000,0.5626373626373626
chameleon,ClassBasedStratification,7,3,SAGE,101,1000,0.5648351648351648
chameleon,ClassBasedStratification,7,3,SAGE,102,1000,0.5516483516483517
chameleon,ClassBasedStratification,7,3,SAGE,103,1000,0.5604395604395604
chameleon,ClassBasedStratification,7,3,SAGE,104,1000,0.567032967032967
chameleon,ClassBasedStratification,7,3,SAGE,105,1000,0.578021978021978
chameleon,ClassBasedStratification,7,3,SAGE,106,1000,0.5560439560439561
chameleon,ClassBasedStratification,7,3,SAGE,107,1000,0.5560439560439561
chameleon,ClassBasedStratification,7,3,SAGE,108,1000,0.5494505494505495
chameleon,ClassBasedStratification,7,3,SAGE,109,1000,0.5538461538461539
chameleon,ClassBasedStratification,7,3,MixHop,100,1000,0.5428571428571428
chameleon,ClassBasedStratification,7,3,MixHop,101,1000,0.5516483516483517
chameleon,ClassBasedStratification,7,3,MixHop,102,1000,0.5208791208791209
chameleon,ClassBasedStratification,7,3,MixHop,103,1000,0.5428571428571428
chameleon,ClassBasedStratification,7,3,MixHop,104,1000,0.5582417582417583
chameleon,ClassBasedStratification,7,3,MixHop,105,1000,0.5362637362637362
chameleon,ClassBasedStratification,7,4,MLP,100,1000,0.5186813186813187
chameleon,ClassBasedStratification,7,4,MLP,101,1000,0.4967032967032967
chameleon,ClassBasedStratification,7,4,MLP,102,1000,0.5076923076923077
chameleon,ClassBasedStratification,7,4,MLP,103,1000,0.5208791208791209
chameleon,ClassBasedStratification,7,4,MLP,104,1000,0.5032967032967033
chameleon,ClassBasedStratification,7,4,MLP,105,1000,0.5230769230769231
chameleon,ClassBasedStratification,7,4,MLP,106,1000,0.5098901098901099
chameleon,ClassBasedStratification,7,4,MLP,107,1000,0.5010989010989011
chameleon,ClassBasedStratification,7,4,MLP,108,1000,0.5076923076923077
chameleon,ClassBasedStratification,7,4,MLP,109,1000,0.5142857142857142
chameleon,ClassBasedStratification,7,4,GCN,100,1000,0.3098901098901099
chameleon,ClassBasedStratification,7,4,GCN,101,1000,0.3010989010989011
chameleon,ClassBasedStratification,7,4,GCN,102,1000,0.3142857142857143
chameleon,ClassBasedStratification,7,4,GCN,103,1000,0.2967032967032967
chameleon,ClassBasedStratification,7,4,GCN,104,1000,0.3164835164835164
chameleon,ClassBasedStratification,7,4,GCN,105,1000,0.2967032967032967
chameleon,ClassBasedStratification,7,4,GCN,106,1000,0.3076923076923077
chameleon,ClassBasedStratification,7,4,GCN,107,1000,0.3054945054945055
chameleon,ClassBasedStratification,7,4,GCN,108,1000,0.3164835164835164
chameleon,ClassBasedStratification,7,4,GCN,109,1000,0.3054945054945055
chameleon,ClassBasedStratification,7,4,GAT,100,1000,0.4813186813186813
chameleon,ClassBasedStratification,7,4,GAT,101,1000,0.4835164835164835
chameleon,ClassBasedStratification,7,4,GAT,102,1000,0.4769230769230769
chameleon,ClassBasedStratification,7,4,GAT,103,1000,0.4571428571428571
chameleon,ClassBasedStratification,7,4,GAT,104,1000,0.4681318681318681
chameleon,ClassBasedStratification,7,4,GAT,105,1000,0.4923076923076923
chameleon,ClassBasedStratification,7,3,MixHop,106,1000,0.5362637362637362
chameleon,ClassBasedStratification,7,3,MixHop,107,1000,0.5494505494505495
chameleon,ClassBasedStratification,7,4,GAT,106,1000,0.4725274725274725
chameleon,ClassBasedStratification,7,4,GAT,107,1000,0.4923076923076923
chameleon,ClassBasedStratification,7,4,GAT,108,1000,0.4725274725274725
chameleon,ClassBasedStratification,7,4,GAT,109,1000,0.4725274725274725
chameleon,ClassBasedStratification,7,3,MixHop,108,1000,0.5560439560439561
chameleon,ClassBasedStratification,7,3,MixHop,109,1000,0.5208791208791209
chameleon,ClassBasedStratification,7,4,SAGE,100,1000,0.5340659340659341
chameleon,ClassBasedStratification,7,4,SAGE,101,1000,0.5406593406593406
chameleon,ClassBasedStratification,7,4,SAGE,102,1000,0.5560439560439561
chameleon,ClassBasedStratification,7,4,SAGE,103,1000,0.5626373626373626
chameleon,ClassBasedStratification,7,4,SAGE,104,1000,0.567032967032967
chameleon,ClassBasedStratification,7,4,SAGE,105,1000,0.567032967032967
chameleon,ClassBasedStratification,7,4,SAGE,106,1000,0.5582417582417583
chameleon,ClassBasedStratification,7,4,SAGE,107,1000,0.5626373626373626
chameleon,ClassBasedStratification,7,4,SAGE,108,1000,0.5516483516483517
chameleon,ClassBasedStratification,7,4,SAGE,109,1000,0.567032967032967
chameleon,ClassBasedStratification,7,4,MixHop,100,1000,0.5560439560439561
chameleon,ClassBasedStratification,7,4,MixHop,101,1000,0.5736263736263736
chameleon,ClassBasedStratification,7,4,MixHop,102,1000,0.5516483516483517
chameleon,ClassBasedStratification,7,4,MixHop,103,1000,0.5736263736263736
chameleon,ClassBasedStratification,7,4,MixHop,104,1000,0.5538461538461539
chameleon,ClassBasedStratification,7,5,MLP,100,1000,0.4901098901098901
chameleon,ClassBasedStratification,7,5,MLP,101,1000,0.5230769230769231
chameleon,ClassBasedStratification,7,4,MixHop,105,1000,0.5560439560439561
chameleon,ClassBasedStratification,7,5,MLP,102,1000,0.4967032967032967
chameleon,ClassBasedStratification,7,5,MLP,103,1000,0.5142857142857142
chameleon,ClassBasedStratification,7,5,MLP,104,1000,0.4901098901098901
chameleon,ClassBasedStratification,7,5,MLP,105,1000,0.5010989010989011
chameleon,ClassBasedStratification,7,5,MLP,106,1000,0.4923076923076923
chameleon,ClassBasedStratification,7,5,MLP,107,1000,0.5142857142857142
chameleon,ClassBasedStratification,7,5,MLP,108,1000,0.4857142857142857
chameleon,ClassBasedStratification,7,5,MLP,109,1000,0.4901098901098901
chameleon,ClassBasedStratification,7,5,GCN,100,1000,0.3032967032967033
chameleon,ClassBasedStratification,7,5,GCN,101,1000,0.3164835164835164
chameleon,ClassBasedStratification,7,5,GCN,102,1000,0.3010989010989011
chameleon,ClassBasedStratification,7,5,GCN,103,1000,0.2923076923076923
chameleon,ClassBasedStratification,7,5,GCN,104,1000,0.2879120879120879
chameleon,ClassBasedStratification,7,5,GCN,105,1000,0.2879120879120879
chameleon,ClassBasedStratification,7,5,GCN,106,1000,0.2901098901098901
chameleon,ClassBasedStratification,7,5,GCN,107,1000,0.2879120879120879
chameleon,ClassBasedStratification,7,5,GCN,108,1000,0.2835164835164835
chameleon,ClassBasedStratification,7,5,GCN,109,1000,0.2901098901098901
chameleon,ClassBasedStratification,7,5,GAT,100,1000,0.4725274725274725
chameleon,ClassBasedStratification,7,5,GAT,101,1000,0.4967032967032967
chameleon,ClassBasedStratification,7,5,GAT,102,1000,0.4769230769230769
chameleon,ClassBasedStratification,7,5,GAT,103,1000,0.4703296703296703
chameleon,ClassBasedStratification,7,5,GAT,104,1000,0.4769230769230769
chameleon,ClassBasedStratification,7,5,GAT,105,1000,0.4989010989010989
chameleon,ClassBasedStratification,7,5,GAT,107,1000,0.4923076923076923
chameleon,ClassBasedStratification,7,5,GAT,106,1000,0.4835164835164835
chameleon,ClassBasedStratification,7,4,MixHop,106,1000,0.5692307692307692
chameleon,ClassBasedStratification,7,4,MixHop,107,1000,0.5604395604395604
chameleon,ClassBasedStratification,7,5,GAT,108,1000,0.4879120879120879
chameleon,ClassBasedStratification,7,5,GAT,109,1000,0.4835164835164835
chameleon,ClassBasedStratification,7,4,MixHop,108,1000,0.5626373626373626
chameleon,ClassBasedStratification,7,4,MixHop,109,1000,0.5538461538461539
chameleon,ClassBasedStratification,7,5,SAGE,100,1000,0.5626373626373626
chameleon,ClassBasedStratification,7,5,SAGE,101,1000,0.5494505494505495
chameleon,ClassBasedStratification,7,5,SAGE,102,1000,0.5406593406593406
chameleon,ClassBasedStratification,7,5,SAGE,103,1000,0.5626373626373626
chameleon,ClassBasedStratification,7,5,SAGE,104,1000,0.5318681318681319
chameleon,ClassBasedStratification,7,5,SAGE,105,1000,0.5362637362637362
chameleon,ClassBasedStratification,7,5,SAGE,106,1000,0.5296703296703297
chameleon,ClassBasedStratification,7,5,SAGE,107,1000,0.5494505494505495
chameleon,ClassBasedStratification,7,5,SAGE,108,1000,0.5538461538461539
chameleon,ClassBasedStratification,7,5,SAGE,109,1000,0.5318681318681319
chameleon,ClassBasedStratification,7,5,MixHop,100,1000,0.5230769230769231
chameleon,ClassBasedStratification,7,5,MixHop,101,1000,0.5274725274725275
chameleon,ClassBasedStratification,7,5,MixHop,102,1000,0.5472527472527473
chameleon,ClassBasedStratification,7,5,MixHop,103,1000,0.5098901098901099
chameleon,ClassBasedStratification,7,5,MixHop,105,1000,0.5274725274725275
chameleon,ClassBasedStratification,7,5,MixHop,104,1000,0.5406593406593406
chameleon,ClassBasedStratification,7,5,MixHop,106,1000,0.5582417582417583
chameleon,ClassBasedStratification,7,5,MixHop,107,1000,0.5296703296703297
chameleon,ClassBasedStratification,7,5,MixHop,108,1000,0.5604395604395604
chameleon,ClassBasedStratification,7,5,MixHop,109,1000,0.5186813186813187
chameleon,ClassBasedStratification,8,1,MLP,105,1000,0.5153508771929824
chameleon,ClassBasedStratification,8,1,MLP,103,1000,0.5219298245614035
chameleon,ClassBasedStratification,8,1,MLP,104,1000,0.4802631578947368
chameleon,ClassBasedStratification,8,1,MLP,102,1000,0.5219298245614035
chameleon,ClassBasedStratification,8,1,MLP,101,1000,0.5
chameleon,ClassBasedStratification,8,1,MLP,100,1000,0.5197368421052632
chameleon,ClassBasedStratification,8,1,MLP,108,1000,0.5307017543859649
chameleon,ClassBasedStratification,8,1,MLP,107,1000,0.5087719298245614
chameleon,ClassBasedStratification,8,1,MLP,109,1000,0.5043859649122807
chameleon,ClassBasedStratification,8,1,MLP,106,1000,0.4956140350877193
chameleon,ClassBasedStratification,8,1,GCN,100,1000,0.3399122807017544
chameleon,ClassBasedStratification,8,1,GCN,101,1000,0.3355263157894737
chameleon,ClassBasedStratification,8,1,GCN,102,1000,0.3596491228070175
chameleon,ClassBasedStratification,8,1,GCN,103,1000,0.3289473684210526
chameleon,ClassBasedStratification,8,1,GCN,104,1000,0.3421052631578947
chameleon,ClassBasedStratification,8,1,GCN,105,1000,0.3179824561403508
chameleon,ClassBasedStratification,8,1,GCN,106,1000,0.3442982456140351
chameleon,ClassBasedStratification,8,1,GCN,107,1000,0.3552631578947368
chameleon,ClassBasedStratification,8,1,GCN,108,1000,0.3530701754385965
chameleon,ClassBasedStratification,8,1,GCN,109,1000,0.3355263157894737
chameleon,ClassBasedStratification,8,1,GAT,101,1000,0.4890350877192982
chameleon,ClassBasedStratification,8,1,GAT,100,1000,0.4649122807017544
chameleon,ClassBasedStratification,8,1,GAT,102,1000,0.462719298245614
chameleon,ClassBasedStratification,8,1,GAT,103,1000,0.4714912280701754
chameleon,ClassBasedStratification,8,1,GAT,104,1000,0.5043859649122807
chameleon,ClassBasedStratification,8,1,GAT,105,1000,0.4846491228070175
chameleon,ClassBasedStratification,8,1,GAT,107,1000,0.4736842105263157
chameleon,ClassBasedStratification,8,1,GAT,106,1000,0.4736842105263157
chameleon,ClassBasedStratification,8,1,GAT,109,1000,0.4671052631578947
chameleon,ClassBasedStratification,8,1,GAT,108,1000,0.4692982456140351
chameleon,ClassBasedStratification,8,1,SAGE,100,1000,0.5482456140350878
chameleon,ClassBasedStratification,8,1,SAGE,101,1000,0.5592105263157895
chameleon,ClassBasedStratification,8,1,SAGE,102,1000,0.5416666666666666
chameleon,ClassBasedStratification,8,1,SAGE,103,1000,0.5504385964912281
chameleon,ClassBasedStratification,8,1,SAGE,104,1000,0.5548245614035088
chameleon,ClassBasedStratification,8,1,SAGE,105,1000,0.5921052631578947
chameleon,ClassBasedStratification,8,1,SAGE,106,1000,0.5350877192982456
chameleon,ClassBasedStratification,8,1,SAGE,107,1000,0.5416666666666666
chameleon,ClassBasedStratification,8,1,SAGE,109,1000,0.5657894736842105
chameleon,ClassBasedStratification,8,1,SAGE,108,1000,0.5482456140350878
chameleon,ClassBasedStratification,8,1,MixHop,101,1000,0.5679824561403509
chameleon,ClassBasedStratification,8,1,MixHop,100,1000,0.5526315789473685
chameleon,ClassBasedStratification,8,1,MixHop,102,1000,0.5635964912280702
chameleon,ClassBasedStratification,8,1,MixHop,103,1000,0.5526315789473685
chameleon,ClassBasedStratification,8,1,MixHop,105,1000,0.5504385964912281
chameleon,ClassBasedStratification,8,2,MLP,100,1000,0.4561403508771929
chameleon,ClassBasedStratification,8,1,MixHop,104,1000,0.5526315789473685
chameleon,ClassBasedStratification,8,2,MLP,101,1000,0.4561403508771929
chameleon,ClassBasedStratification,8,2,MLP,102,1000,0.4583333333333333
chameleon,ClassBasedStratification,8,2,MLP,103,1000,0.4649122807017544
chameleon,ClassBasedStratification,8,2,MLP,104,1000,0.4605263157894737
chameleon,ClassBasedStratification,8,2,MLP,105,1000,0.4473684210526316
chameleon,ClassBasedStratification,8,2,MLP,106,1000,0.4495614035087719
chameleon,ClassBasedStratification,8,2,MLP,107,1000,0.4671052631578947
chameleon,ClassBasedStratification,8,2,MLP,108,1000,0.4649122807017544
chameleon,ClassBasedStratification,8,2,MLP,109,1000,0.4407894736842105
chameleon,ClassBasedStratification,8,2,GCN,100,1000,0.2916666666666667
chameleon,ClassBasedStratification,8,2,GCN,101,1000,0.300438596491228
chameleon,ClassBasedStratification,8,2,GCN,102,1000,0.2785087719298245
chameleon,ClassBasedStratification,8,2,GCN,103,1000,0.2828947368421052
chameleon,ClassBasedStratification,8,2,GCN,104,1000,0.2785087719298245
chameleon,ClassBasedStratification,8,2,GCN,105,1000,0.2828947368421052
chameleon,ClassBasedStratification,8,2,GCN,106,1000,0.293859649122807
chameleon,ClassBasedStratification,8,2,GCN,107,1000,0.2960526315789473
chameleon,ClassBasedStratification,8,2,GCN,108,1000,0.2850877192982456
chameleon,ClassBasedStratification,8,2,GCN,109,1000,0.2894736842105263
chameleon,ClassBasedStratification,8,2,GAT,100,1000,0.4692982456140351
chameleon,ClassBasedStratification,8,2,GAT,101,1000,0.4736842105263157
chameleon,ClassBasedStratification,8,2,GAT,102,1000,0.4473684210526316
chameleon,ClassBasedStratification,8,2,GAT,103,1000,0.4605263157894737
chameleon,ClassBasedStratification,8,2,GAT,104,1000,0.4451754385964912
chameleon,ClassBasedStratification,8,2,GAT,105,1000,0.4649122807017544
chameleon,ClassBasedStratification,8,1,MixHop,107,1000,0.5482456140350878
chameleon,ClassBasedStratification,8,1,MixHop,106,1000,0.5307017543859649
chameleon,ClassBasedStratification,8,2,GAT,106,1000,0.4758771929824561
chameleon,ClassBasedStratification,8,2,GAT,107,1000,0.4671052631578947
chameleon,ClassBasedStratification,8,2,GAT,108,1000,0.4605263157894737
chameleon,ClassBasedStratification,8,2,GAT,109,1000,0.4561403508771929
chameleon,ClassBasedStratification,8,1,MixHop,108,1000,0.5460526315789473
chameleon,ClassBasedStratification,8,1,MixHop,109,1000,0.5285087719298246
chameleon,ClassBasedStratification,8,2,SAGE,101,1000,0.5043859649122807
chameleon,ClassBasedStratification,8,2,SAGE,100,1000,0.5
chameleon,ClassBasedStratification,8,2,SAGE,102,1000,0.5109649122807017
chameleon,ClassBasedStratification,8,2,SAGE,103,1000,0.5328947368421053
chameleon,ClassBasedStratification,8,2,SAGE,104,1000,0.5109649122807017
chameleon,ClassBasedStratification,8,2,SAGE,105,1000,0.5263157894736842
chameleon,ClassBasedStratification,8,2,SAGE,107,1000,0.5109649122807017
chameleon,ClassBasedStratification,8,2,SAGE,106,1000,0.5087719298245614
chameleon,ClassBasedStratification,8,2,SAGE,108,1000,0.5
chameleon,ClassBasedStratification,8,2,SAGE,109,1000,0.5219298245614035
chameleon,ClassBasedStratification,8,2,MixHop,100,1000,0.5153508771929824
chameleon,ClassBasedStratification,8,2,MixHop,101,1000,0.5131578947368421
chameleon,ClassBasedStratification,8,2,MixHop,102,1000,0.4934210526315789
chameleon,ClassBasedStratification,8,2,MixHop,103,1000,0.4978070175438596
chameleon,ClassBasedStratification,8,2,MixHop,104,1000,0.5328947368421053
chameleon,ClassBasedStratification,8,3,MLP,100,1000,0.4769230769230769
chameleon,ClassBasedStratification,8,3,MLP,101,1000,0.4967032967032967
chameleon,ClassBasedStratification,8,2,MixHop,105,1000,0.5197368421052632
chameleon,ClassBasedStratification,8,3,MLP,102,1000,0.4659340659340659
chameleon,ClassBasedStratification,8,3,MLP,103,1000,0.4769230769230769
chameleon,ClassBasedStratification,8,3,MLP,104,1000,0.4769230769230769
chameleon,ClassBasedStratification,8,3,MLP,105,1000,0.4637362637362637
chameleon,ClassBasedStratification,8,3,MLP,106,1000,0.4879120879120879
chameleon,ClassBasedStratification,8,3,MLP,108,1000,0.4945054945054945
chameleon,ClassBasedStratification,8,3,MLP,107,1000,0.4659340659340659
chameleon,ClassBasedStratification,8,3,MLP,109,1000,0.4747252747252747
chameleon,ClassBasedStratification,8,3,GCN,100,1000,0.2879120879120879
chameleon,ClassBasedStratification,8,3,GCN,101,1000,0.2769230769230769
chameleon,ClassBasedStratification,8,3,GCN,102,1000,0.2879120879120879
chameleon,ClassBasedStratification,8,3,GCN,103,1000,0.2879120879120879
chameleon,ClassBasedStratification,8,3,GCN,104,1000,0.2989010989010989
chameleon,ClassBasedStratification,8,3,GCN,105,1000,0.2747252747252747
chameleon,ClassBasedStratification,8,3,GCN,106,1000,0.2923076923076923
chameleon,ClassBasedStratification,8,3,GCN,107,1000,0.2791208791208791
chameleon,ClassBasedStratification,8,3,GCN,108,1000,0.2747252747252747
chameleon,ClassBasedStratification,8,3,GCN,109,1000,0.2945054945054945
chameleon,ClassBasedStratification,8,3,GAT,100,1000,0.4703296703296703
chameleon,ClassBasedStratification,8,3,GAT,101,1000,0.4967032967032967
chameleon,ClassBasedStratification,8,3,GAT,102,1000,0.4527472527472527
chameleon,ClassBasedStratification,8,3,GAT,103,1000,0.4549450549450549
chameleon,ClassBasedStratification,8,3,GAT,104,1000,0.4461538461538462
chameleon,ClassBasedStratification,8,3,GAT,105,1000,0.4747252747252747
chameleon,ClassBasedStratification,8,3,GAT,106,1000,0.4637362637362637
chameleon,ClassBasedStratification,8,3,GAT,107,1000,0.4879120879120879
chameleon,ClassBasedStratification,8,2,MixHop,106,1000,0.5043859649122807
chameleon,ClassBasedStratification,8,2,MixHop,107,1000,0.4912280701754385
chameleon,ClassBasedStratification,8,3,GAT,108,1000,0.4879120879120879
chameleon,ClassBasedStratification,8,3,GAT,109,1000,0.4813186813186813
chameleon,ClassBasedStratification,8,2,MixHop,108,1000,0.5131578947368421
chameleon,ClassBasedStratification,8,2,MixHop,109,1000,0.4912280701754385
chameleon,ClassBasedStratification,8,3,SAGE,100,1000,0.5296703296703297
chameleon,ClassBasedStratification,8,3,SAGE,101,1000,0.5494505494505495
chameleon,ClassBasedStratification,8,3,SAGE,102,1000,0.512087912087912
chameleon,ClassBasedStratification,8,3,SAGE,103,1000,0.5714285714285714
chameleon,ClassBasedStratification,8,3,SAGE,104,1000,0.5538461538461539
chameleon,ClassBasedStratification,8,3,SAGE,105,1000,0.5406593406593406
chameleon,ClassBasedStratification,8,3,SAGE,106,1000,0.5604395604395604
chameleon,ClassBasedStratification,8,3,SAGE,107,1000,0.5428571428571428
chameleon,ClassBasedStratification,8,3,SAGE,108,1000,0.5472527472527473
chameleon,ClassBasedStratification,8,3,SAGE,109,1000,0.567032967032967
