Dataset,TargetProperty,StratSeed,RequestedBins,StratifiedKFoldSeconds,RandomTargetEmd,LabelTargetEmd,StratifiedKFoldTargetEmd,RandomToStratifiedKFoldRatio,LabelToStratifiedKFoldRatio,DegreeEmd,NeighHetEmd,PageRankEmd,EigCentralityEmd,ClusteringEmd
Cora,PageRank,3,250,0.0013112080050632358,2.4507559756539373e-05,1.7364371710429918e-05,9.729959782162552e-06,2.5187729759652093,1.7846293406333653,0.15959925887138482,0.012715490295432222,9.729959782162552e-06,0.0007474844555786809,0.016994255985668148
Cora,Eigenvector Centrality,3,250,0.0013249579933471978,0.0009334696125981728,0.000664730457370697,0.00040589375713155553,2.2997880509298474,1.637695691770024,0.27586637362808997,0.007532331130182525,1.9669975510424756e-05,0.00040589375713155553,0.012717404946958919
Cora,Clustering Coefficient,3,250,0.0012695420009549707,0.010765921365833448,0.017183309792097333,0.0016196549130840427,6.647046404060031,10.609241297813236,0.22320109706201255,0.013065984373549552,1.707138994672024e-05,0.0009561976413073941,0.0016196549130840427
Cora,Degree,4,100,0.0009259580110665411,0.24653707914472472,0.38153285626156747,0.15407083991906054,1.6001540542924302,2.4763469613198814,0.15407083991906054,0.009802429834830999,1.3832003167160277e-05,0.0009583244971858374,0.007296014535798766
Cora,Neighborhood Heterogeneity,4,100,0.0007748750213067979,0.013779527545468923,0.012081757015680731,0.0024625081429871403,5.595728722648484,4.906281041176571,0.25282612484506695,0.0024625081429871403,1.8508245618877477e-05,0.0009062866236935101,0.009995189605738952
Cora,PageRank,4,100,0.0009130839898716658,1.8391325592067183e-05,2.5897297087781245e-05,1.2759917993729407e-05,1.4413357202691437,2.0295817810512515,0.21432629520816932,0.00999149654406755,1.2759917993729407e-05,0.0010236694122163098,0.018131930990181254
Cora,Eigenvector Centrality,4,100,0.000909958005649969,0.0007365098638704858,0.0008589489229825498,0.0006059717372312861,1.2154194966841765,1.4174735721291698,0.2744666628388388,0.01249728974143095,1.8266631794322945e-05,0.0006059717372312861,0.009625094090126638
Cora,Clustering Coefficient,4,100,0.0008145000028889626,0.0112117419072951,0.014874719803874198,0.0036456803996242106,3.0753496407558885,4.0800942960900946,0.2328889257051522,0.008005196805593284,1.7195513911035736e-05,0.0009799784319753694,0.0036456803996242106
Cora,Degree,4,150,0.0009792920027393848,0.24653707914472472,0.38153285626156747,0.16322238270231484,1.5104367125577336,2.337503288120769,0.16322238270231484,0.010225013457314825,1.542393682271111e-05,0.0008888439125014379,0.009670702842219296
Cora,Neighborhood Heterogeneity,4,150,0.0009368750033900142,0.013779527545468923,0.012081757015680731,0.002830643662861797,4.867983818047144,4.268201319083026,0.25531814628138805,0.002830643662861797,1.8585326087780133e-05,0.0006637881686085887,0.008133667190325784
