Dataset,TargetProperty,StratSeed,RequestedBins,StratifiedKFoldSeconds,RandomTargetEmd,LabelTargetEmd,StratifiedKFoldTargetEmd,RandomToStratifiedKFoldRatio,LabelToStratifiedKFoldRatio,DegreeEmd,NeighHetEmd,PageRankEmd,EigCentralityEmd,ClusteringEmd
chameleon,Clustering Coefficient,3,300,0.0015991670079529285,0.01090060900711757,0.013119200265583752,0.005904435713624479,1.846172866606783,2.2219227885420465,2.0449013572240116,0.010492508795378653,3.84040842905369e-05,0.00040668742818468425,0.005904435713624479
chameleon,Degree,3,350,0.0016442909836769104,3.0424061420400075,2.0057126321428376,1.6390301104946439,1.8562234595689264,1.2237192100989116,1.6390301104946439,0.0062508432906,3.7611938191613e-05,0.0006295562380437533,0.013317337026528143
chameleon,Neighborhood Heterogeneity,3,350,0.0016488339751958847,0.007759542512536552,0.00953416344848422,0.005402767406865766,1.4362162810628913,1.764681454983298,2.31252319635615,0.005402767406865766,3.853379484920824e-05,0.0005564545120905959,0.009888584514177057
chameleon,PageRank,3,350,0.0017986670136451721,5.3844702540236484e-05,3.39505431565341e-05,1.840296865176523e-05,2.9258704700924243,1.8448405688762355,1.517246967372829,0.011734537999371988,1.840296865176523e-05,0.0006114098012677943,0.009261274376570419
chameleon,Eigenvector Centrality,3,350,0.0017716669826768339,0.0011361029552709372,0.0005652462019099221,0.0005143488004863592,2.208818129247425,1.0989550308573388,2.3556387789682995,0.008270005822338073,4.124184895738372e-05,0.0005143488004863592,0.012162893356151571
chameleon,Clustering Coefficient,3,350,0.0017084999999497086,0.01090060900711757,0.013119200265583752,0.006758317214031843,1.6129176334732207,1.941193325217886,2.4456435059981976,0.006998540965823689,3.168671380664142e-05,0.000962200667446324,0.006758317214031843
chameleon,Degree,3,400,0.0019409999949857593,3.0424061420400075,2.0057126321428376,0.6307925065018903,4.823148833697964,3.179670987636926,0.6307925065018903,0.0057765686902449456,2.6293400536080943e-05,0.00048434994114389006,0.01054388403413219
chameleon,Neighborhood Heterogeneity,3,400,0.0018732500029727817,0.007759542512536552,0.00953416344848422,0.0016722457665258855,4.640192648630299,5.701412818219645,3.051409211180376,0.0016722457665258855,3.9531844500037606e-05,0.001164514409096816,0.01629866585668047
chameleon,PageRank,3,400,0.0018616250017657876,5.3844702540236484e-05,3.39505431565341e-05,1.5229163938250862e-05,3.5356308959939393,2.2293110307428647,1.5704307985429296,0.008934949162720645,1.5229163938250862e-05,0.0005378170239231741,0.0093082277249013
chameleon,Eigenvector Centrality,3,400,0.0018373750208411366,0.0011361029552709372,0.0005652462019099221,9.839007966878214e-05,11.546925859756241,5.744951155774571,2.0191133834383246,0.008394537799676895,3.945130579072108e-05,9.839007966878214e-05,0.011737089790136601
chameleon,Clustering Coefficient,3,400,0.0018744590051937848,0.01090060900711757,0.013119200265583752,0.005752064604446943,1.8950776385039674,2.2807811051776516,2.9477074197097073,0.008865192692637542,3.3102714637999476e-05,0.0011440391547326689,0.005752064604446943
chameleon,Degree,3,450,0.002011499978834763,3.0424061420400075,2.0057126321428376,0.5339302523055404,5.698134033242599,3.756506816165706,0.5339302523055404,0.009992956697722948,2.314311847103083e-05,0.0003888758886182471,0.013134578143790881
chameleon,Neighborhood Heterogeneity,3,450,0.0019688329775817692,0.007759542512536552,0.00953416344848422,0.000742856757911664,10.445543410482468,12.834457446798869,2.0803670369803102,0.000742856757911664,3.764723610733082e-05,0.0008966231917360252,0.020719210814354808
chameleon,PageRank,3,450,0.0019337499979883432,5.3844702540236484e-05,3.39505431565341e-05,1.3203121724689892e-05,4.078179665612464,2.5714027231186125,1.880525692207619,0.005864530204153388,1.3203121724689892e-05,0.0008201952066891465,0.010889227523887473
chameleon,Eigenvector Centrality,3,450,0.0019627079891506582,0.0011361029552709372,0.0005652462019099221,9.763925773725041e-05,11.635718886026536,5.789128420363592,2.2992693246240155,0.009076141288852002,4.3852488106656764e-05,9.763925773725041e-05,0.008399337705108164
chameleon,Clustering Coefficient,3,450,0.0019693330104928464,0.01090060900711757,0.013119200265583752,0.0008445430831461162,12.907108263216493,15.534080531110064,2.419407001592355,0.011673835106465507,4.077896129378788e-05,0.0007316870491315778,0.0008445430831461162
chameleon,Degree,4,300,0.001548750005895272,2.8940643312954526,2.487197960950824,1.3592262504848336,2.1291998519474924,1.8298631004688475,1.3592262504848336,0.009021919324180588,3.4324733812994166e-05,0.0005331885355166784,0.012915859112789094
chameleon,Neighborhood Heterogeneity,4,300,0.001528958004200831,0.011557789167553765,0.008145022943966535,0.006149243384460277,1.8795465466144008,1.3245569307843275,1.9812836375422183,0.006149243384460277,3.841875821927416e-05,0.0009467411052637145,0.00942729103784013
