Dataset,TargetProperty,StratSeed,HyperparamName,Population,Generations,EvolutionSeconds,RandomTargetEmd,LabelTargetEmd,WdesTargetEmd,RandomToWdesRatio,LabelToWdesRatio,DegreeEmd,NeighHetEmd,PageRankEmd,EigCentralityEmd,ClusteringEmd
Cora,PageRank,12,pop50_gen20,50,20,1.6777584579540417,2.196892386700498e-05,2.2777877049041755e-05,1.2830798550200097e-05,1.7122023840567875,1.7752501498580955,0.19274695977751197,0.012618961941574743,1.2830798550200097e-05,0.0008674088488680502,0.011916313121960776
Cora,Eigenvector Centrality,12,pop50_gen20,50,20,1.7363551669986919,0.0009390241550082992,0.0009775675399556684,0.0005141395822213617,1.8263992648673457,1.9013660370828616,0.2798406381855515,0.022393993061838036,2.040956264424309e-05,0.0005141395822213617,0.010959335959107017
Cora,Clustering Coefficient,12,pop50_gen20,50,20,1.6601250829407945,0.012263719309257197,0.01687718196201249,0.0034322451654359085,3.573089542890989,4.917242547814623,0.2593396988284181,0.008391926787887864,1.8358583609095793e-05,0.000909523231708916,0.0034322451654359085
Cora,Degree,12,pop100_gen50,100,50,7.843058333033696,0.298396846881667,0.3074145383385578,0.14530557339472988,2.0535815654576237,2.1156417552095594,0.14530557339472988,0.010956093030589026,1.4016333867038216e-05,0.0006897787355774019,0.019781424479514902
Cora,Neighborhood Heterogeneity,12,pop100_gen50,100,50,6.533841374912299,0.011414328363112843,0.017162936639706895,0.0025102040170606435,4.547171578698452,6.8372676177150185,0.21487195887202085,0.0025102040170606435,1.6577290670885155e-05,0.0006344345832398089,0.00993817670467612
Cora,PageRank,12,pop100_gen50,100,50,9.219549375004135,2.196892386700498e-05,2.2777877049041755e-05,1.0046417531030714e-05,2.186742069911868,2.2672636269283997,0.15721770772397367,0.006506860421555865,1.0046417531030714e-05,0.0008889409262543569,0.011813074830731699
Cora,Eigenvector Centrality,12,pop100_gen50,100,50,7.8485949580790475,0.0009390241550082992,0.0009775675399556684,0.0005067340883534433,1.8530905589152644,1.9291529076564162,0.23910177120703055,0.014466586103991538,1.8580477171590013e-05,0.0005067340883534433,0.013465080106468153
Cora,Clustering Coefficient,12,pop100_gen50,100,50,7.447867791983299,0.012263719309257197,0.01687718196201249,0.002366222250167778,5.1828264688102035,7.132543006395872,0.2555905801510692,0.012925824959277785,1.8974925258651792e-05,0.0006261193961117583,0.002366222250167778
Cora,Degree,12,pop200_gen50,200,50,15.252124165999703,0.298396846881667,0.3074145383385578,0.13307603546224228,2.2423034007977436,2.3100668521627297,0.13307603546224228,0.009050309613174651,1.296024884354683e-05,0.0007923018951107675,0.0140604645174635
Cora,Neighborhood Heterogeneity,12,pop200_gen50,200,50,13.605135167017579,0.011414328363112843,0.017162936639706895,0.002197301033055367,5.19470395335004,7.8109172942233025,0.26049487642753333,0.002197301033055367,2.011432779172216e-05,0.0007517008370788945,0.009519903549059868
Cora,PageRank,12,pop200_gen50,200,50,16.566390249994583,2.196892386700498e-05,2.2777877049041755e-05,1.03545711836182e-05,2.1216642850224123,2.199789507949713,0.1594994096406403,0.009154243552035538,1.03545711836182e-05,0.0007642184512601817,0.0077385691601331436
Cora,Eigenvector Centrality,12,pop200_gen50,200,50,15.300932874903083,0.0009390241550082992,0.0009775675399556684,0.0005082231973601557,1.8476609487442455,1.9235004325528824,0.2863980323457057,0.013334620929827803,2.286742239192595e-05,0.0005082231973601557,0.01182214604965054
Cora,Clustering Coefficient,12,pop200_gen50,200,50,14.208184125018306,0.012263719309257197,0.01687718196201249,0.002359061144710965,5.19855932380242,7.1541943708628635,0.33619184709963945,0.013102351648551697,2.5596482230542018e-05,0.0007634981603555016,0.002359061144710965
Cora,Degree,12,pop100_gen100,100,100,14.631986334105022,0.298396846881667,0.3074145383385578,0.1305323524816669,2.2859991504679003,2.355083107704918,0.1305323524816669,0.01046904898950774,1.2975511789112495e-05,0.0007530846273838403,0.020271878888275162
Cora,Neighborhood Heterogeneity,12,pop100_gen100,100,100,12.913291667005979,0.011414328363112843,0.017162936639706895,0.0017316246084202193,6.591687544522865,9.911464965472415,0.20836894448937313,0.0017316246084202193,1.567229698854224e-05,0.000685306459391246,0.00824978288600455
Cora,PageRank,12,pop100_gen100,100,100,16.95656041696202,2.196892386700498e-05,2.2777877049041755e-05,9.503510605447366e-06,2.3116640554294223,2.3967855663764492,0.1533907395717234,0.006731553873284465,9.503510605447366e-06,0.0008429867883670561,0.010043601835436537
