Dataset,TargetProperty,StratSeed,HyperparamName,Population,Generations,EvolutionSeconds,RandomTargetEmd,LabelTargetEmd,WdesTargetEmd,RandomToWdesRatio,LabelToWdesRatio,DegreeEmd,NeighHetEmd,PageRankEmd,EigCentralityEmd,ClusteringEmd
actor,Neighborhood Heterogeneity,8,pop50_gen20,50,20,4.483201917028055,0.005594285508127586,0.007003245431733754,0.0024756749638013115,2.2597011279452284,2.8288226581168465,0.5035263157894343,0.0024756749638013115,9.45462608132393e-06,0.00040664613318846697,0.003373569138012992
actor,PageRank,8,pop50_gen20,50,20,5.741571458987892,1.0204439017805446e-05,9.159368726917688e-06,7.532996114216012e-06,1.3546321892491062,1.2158998342814014,0.4206842105262763,0.004513939259475783,7.532996114216012e-06,0.00025131552679591137,0.004347616198082673
actor,Eigenvector Centrality,8,pop50_gen20,50,20,5.572168749989942,0.0002468691947209406,0.0003090024110007487,0.0001860485692542516,1.3269072463737803,1.6608695903405197,0.4996842105262762,0.006758695213222188,9.320045844785347e-06,0.0001860485692542516,0.003664401456397666
actor,Clustering Coefficient,8,pop50_gen20,50,20,4.142949042026885,0.0035747459342226106,0.0037022251768650074,0.0011734900443638309,3.0462516076653565,3.15488418043806,0.5282105263157499,0.0105579475512434,9.592615491273168e-06,0.00029062380853235565,0.0011734900443638309
actor,Degree,8,pop100_gen50,100,50,23.539815374999307,0.5647368421052233,0.49115789473680244,0.3441578947368026,1.6409236886374792,1.4271295305093008,0.3441578947368026,0.00938150521308968,7.435841922698188e-06,0.00029881803006227847,0.003584033375189863
actor,Neighborhood Heterogeneity,8,pop100_gen50,100,50,22.853284959099256,0.005594285508127586,0.007003245431733754,0.0015378144174618086,3.6378157498100836,4.55402508404931,0.4953157894736443,0.0015378144174618086,8.933959772374571e-06,0.00023427979632641046,0.003670148288159405
actor,PageRank,8,pop100_gen50,100,50,28.11016650008969,1.0204439017805446e-05,9.159368726917688e-06,7.171320654543708e-06,1.4229511563312918,1.2772220303821396,0.3988421052631183,0.007013530207013606,7.171320654543708e-06,0.00028208436132738684,0.0034918836091855955
actor,Eigenvector Centrality,8,pop100_gen50,100,50,26.796085290960036,0.0002468691947209406,0.0003090024110007487,0.0001938435651533265,1.273548567504275,1.5940813446984106,0.5200526315789078,0.006286689160391682,9.576023597684834e-06,0.0001938435651533265,0.0035629014428177445
actor,Clustering Coefficient,8,pop100_gen50,100,50,22.985251792008057,0.0035747459342226106,0.0037022251768650074,0.000991925122566359,3.603846553431217,3.732363555110312,0.5468947368420654,0.00673265456320031,9.733820331978792e-06,0.00026600376184305875,0.000991925122566359
actor,Degree,8,pop200_gen50,200,50,45.62925325008109,0.5647368421052233,0.49115789473680244,0.35163157894732927,1.6060469989523183,1.3967968866936515,0.35163157894732927,0.005837263988232929,7.541169602635087e-06,0.00026057143678790627,0.004575947537111688
actor,Neighborhood Heterogeneity,8,pop200_gen50,200,50,45.38204983295873,0.005594285508127586,0.007003245431733754,0.0014727740592666305,3.798468253109555,4.755139043677228,0.5589473684210127,0.0014727740592666305,9.947860138868593e-06,0.00024001952393566355,0.0036452562979149435
actor,PageRank,8,pop200_gen50,200,50,55.175336333108135,1.0204439017805446e-05,9.159368726917688e-06,7.146599716615222e-06,1.4278733135257335,1.281640093207257,0.3846842105262761,0.004161605021475176,7.146599716615222e-06,0.00030437439714716666,0.0034730140991009128
actor,Eigenvector Centrality,8,pop200_gen50,200,50,54.5169338749256,0.0002468691947209406,0.0003090024110007487,0.0001842098252356102,1.340152157493158,1.6774480438571875,0.4099999999999599,0.005904071941187505,8.236004231402362e-06,0.0001842098252356102,0.004540454343588912
actor,Clustering Coefficient,8,pop200_gen50,200,50,43.84488041594159,0.0035747459342226106,0.0037022251768650074,0.0011150209277053526,3.205989991218575,3.3203190046701354,0.5224210526315389,0.006900136052091649,9.791924923402135e-06,0.00034739518608857306,0.0011150209277053526
