Dataset,StratificationType,Fold_Seed,Fold,Model,Init_Seed,Stopped_Epoch,Best_Epoch,Best_Val_Loss,Best_Val_Accuracy,Test_Loss,Test_Accuracy,Stopped_Early,Early_Stopping_Patience
syn-cora-h0.00-r1,StratifiedKFoldDynamic_PageRank_b300,0,5,GCN,101,112,12,1.470784306526184,0.34899330139160156,1.4818408489227295,0.3322147727012634,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,0,1,GCN,100,108,8,1.5032603740692139,0.3221476376056671,1.474892258644104,0.3624161183834076,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,0,2,GCN,101,111,11,1.4847668409347534,0.34899330139160156,1.4900916814804077,0.34563758969306946,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,0,2,GCN,100,111,11,1.4940197467803955,0.3322147727012634,1.4856904745101929,0.3288590610027313,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,0,1,GCN,101,111,11,1.5024969577789307,0.3120805323123932,1.4582945108413696,0.3590604066848755,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,0,4,GCN,100,108,8,1.5046156644821167,0.3624161183834076,1.47197687625885,0.3724832236766815,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,0,3,GCN,100,111,11,1.4554665088653564,0.38926175236701965,1.5169867277145386,0.3255033493041992,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,0,4,GCN,101,109,9,1.493393898010254,0.37919461727142334,1.4688163995742798,0.3758389353752136,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,0,3,GCN,101,112,12,1.4594706296920776,0.4093959629535675,1.5220060348510742,0.3322147727012634,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,0,5,GCN,100,111,11,1.469407558441162,0.34228187799453735,1.515343427658081,0.3523489832878113,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_EigCentrality_b300,0,5,GCN,101,113,13,1.4374334812164307,0.3657718002796173,1.5338366031646729,0.3657718002796173,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Clustering_b300,0,1,GCN,100,108,8,1.5244325399398804,0.29865771532058716,1.5008865594863892,0.3523489832878113,True,100
